Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Gift Card,Variant Weight Unit,Included / Singapore,Included / Australia,Included / Eurozone,Included / India,Included / International,Included / Japan,Included / United Kingdom,Included / United States,Status
dz-bt14-ex42,DZ-BT14/EX42 Thug Style: Resolute Counter [EXC],"<p><strong>Thug Style: Resolute Counter</strong></p>
<p>Card Number: DZ-BT14/EX42</p>
<p>Rarity: EXC</p>
<p>Grade: グレード 0</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/EX42,0.002,shopify,1,deny,manual,0.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_168.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ex43,DZ-BT14/EX43 Kamurocho Gourmet [EXC],"<p><strong>Kamurocho Gourmet</strong></p>
<p>Card Number: DZ-BT14/EX43</p>
<p>Rarity: EXC</p>
<p>Grade: グレード 0</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/EX43,0.002,shopify,1,deny,manual,1.1,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_169.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-exs01,DZ-BT14/EXS01 Kazuma Kiryu [EXS],"<p><strong>Kazuma Kiryu</strong></p>
<p>Card Number: DZ-BT14/EXS01</p>
<p>Rarity: EXS</p>
<p>Grade: グレード 3</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/EXS01,0.002,shopify,1,deny,manual,134.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_170.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-exs02,DZ-BT14/EXS02 Akira Nishikiyama [EXS],"<p><strong>Akira Nishikiyama</strong></p>
<p>Card Number: DZ-BT14/EXS02</p>
<p>Rarity: EXS</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/EXS02,0.002,shopify,1,deny,manual,27.1,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_171.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-exs03,DZ-BT14/EXS03 Makoto Date [EXS],"<p><strong>Makoto Date</strong></p>
<p>Card Number: DZ-BT14/EXS03</p>
<p>Rarity: EXS</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/EXS03,0.002,shopify,1,deny,manual,8.9,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_172.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-exs04,DZ-BT14/EXS04 Goro Majima [EXS],"<p><strong>Goro Majima</strong></p>
<p>Card Number: DZ-BT14/EXS04</p>
<p>Rarity: EXS</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/EXS04,0.002,shopify,1,deny,manual,90.7,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_173.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-exs05,DZ-BT14/EXS05 Kaoru Sayama [EXS],"<p><strong>Kaoru Sayama</strong></p>
<p>Card Number: DZ-BT14/EXS05</p>
<p>Rarity: EXS</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/EXS05,0.002,shopify,1,deny,manual,8.9,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_174.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-exs06,DZ-BT14/EXS06 Ryuji Goda [EXS],"<p><strong>Ryuji Goda</strong></p>
<p>Card Number: DZ-BT14/EXS06</p>
<p>Rarity: EXS</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/EXS06,0.002,shopify,0,deny,manual,13.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_175.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-exs07,DZ-BT14/EXS07 Yoshitaka Mine [EXS],"<p><strong>Yoshitaka Mine</strong></p>
<p>Card Number: DZ-BT14/EXS07</p>
<p>Rarity: EXS</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/EXS07,0.002,shopify,0,deny,manual,36.2,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_176.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-exs08,DZ-BT14/EXS08 Daigo Dojima [EXS],"<p><strong>Daigo Dojima</strong></p>
<p>Card Number: DZ-BT14/EXS08</p>
<p>Rarity: EXS</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/EXS08,0.002,shopify,1,deny,manual,27.1,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_177.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ffr01,"DZ-BT14/FFR01 Youthberk ""Drægforce Arms: Fantôme"" [FFR]","<p><strong>Youthberk ""Drægforce Arms: Fantôme""</strong></p>
<p>Card Number: DZ-BT14/FFR01</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 3</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FFR01,0.002,shopify,1,deny,manual,54.4,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_178.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ffr02,"DZ-BT14/FFR02 Youthberk ""DrægForm: Dynast"" [FFR]","<p><strong>Youthberk ""DrægForm: Dynast""</strong></p>
<p>Card Number: DZ-BT14/FFR02</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 3</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FFR02,0.002,shopify,1,deny,manual,54.4,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_179.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ffr03,"DZ-BT14/FFR03 Mythisch of Unparalleled, Zalva Dragnia [FFR]","<p><strong>Mythisch of Unparalleled, Zalva Dragnia</strong></p>
<p>Card Number: DZ-BT14/FFR03</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FFR03,0.002,shopify,1,deny,manual,45.3,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_180.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ffr04,"DZ-BT14/FFR04 Dragritter, Uathaach [FFR]","<p><strong>Dragritter, Uathaach</strong></p>
<p>Card Number: DZ-BT14/FFR04</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FFR04,0.002,shopify,1,deny,manual,18.0,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_181.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ffr05,"DZ-BT14/FFR05 Demonic Lord Dragon, Gabwelius ""Fantôme"" [FFR]","<p><strong>Demonic Lord Dragon, Gabwelius ""Fantôme""</strong></p>
<p>Card Number: DZ-BT14/FFR05</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 3</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FFR05,0.002,shopify,1,deny,manual,27.1,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_182.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ffr06,"DZ-BT14/FFR06 Steam Maiden, Spiral Cutie [FFR]","<p><strong>Steam Maiden, Spiral Cutie</strong></p>
<p>Card Number: DZ-BT14/FFR06</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FFR06,0.002,shopify,1,deny,manual,54.4,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_183.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ffr07,"DZ-BT14/FFR07 Mythisch of Zero, Grivardhy [FFR]","<p><strong>Mythisch of Zero, Grivardhy</strong></p>
<p>Card Number: DZ-BT14/FFR07</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FFR07,0.002,shopify,1,deny,manual,36.2,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_184.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ffr08,DZ-BT14/FFR08 Reverent Dagger Dragon [FFR],"<p><strong>Reverent Dagger Dragon</strong></p>
<p>Card Number: DZ-BT14/FFR08</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FFR08,0.002,shopify,1,deny,manual,13.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_185.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ffr09,"DZ-BT14/FFR09 Mythisch Machine Deity, ""Mondgestirn"" Angrbold [FFR]","<p><strong>Mythisch Machine Deity, ""Mondgestirn"" Angrbold</strong></p>
<p>Card Number: DZ-BT14/FFR09</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 3</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FFR09,0.002,shopify,1,deny,manual,22.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_186.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ffr10,"DZ-BT14/FFR10 Leibrecht Commander, Aelquilibra ""Fantôme"" [FFR]","<p><strong>Leibrecht Commander, Aelquilibra ""Fantôme""</strong></p>
<p>Card Number: DZ-BT14/FFR10</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 3</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FFR10,0.002,shopify,1,deny,manual,22.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_187.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ffr11,DZ-BT14/FFR11 Sporadic Cerro Dragon [FFR],"<p><strong>Sporadic Cerro Dragon</strong></p>
<p>Card Number: DZ-BT14/FFR11</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 1</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FFR11,0.002,shopify,0,deny,manual,45.3,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_188.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ffr12,"DZ-BT14/FFR12 Librate Battalion, Firvesius Dragon [FFR]","<p><strong>Librate Battalion, Firvesius Dragon</strong></p>
<p>Card Number: DZ-BT14/FFR12</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 1</p>
<p>Nation: ブラントゲート</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FFR12,0.002,shopify,1,deny,manual,18.0,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_189.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ffr13,"DZ-BT14/FFR13 Bel-Fiore, Maia [FFR]","<p><strong>Bel-Fiore, Maia</strong></p>
<p>Card Number: DZ-BT14/FFR13</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 3</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FFR13,0.002,shopify,1,deny,manual,90.7,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_190.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ffr14,"DZ-BT14/FFR14 Knight of Great Favor, Orcades [FFR]","<p><strong>Knight of Great Favor, Orcades</strong></p>
<p>Card Number: DZ-BT14/FFR14</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FFR14,0.002,shopify,1,deny,manual,63.5,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_191.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ffr15,"DZ-BT14/FFR15 Bel-Fiore, Suera [FFR]","<p><strong>Bel-Fiore, Suera</strong></p>
<p>Card Number: DZ-BT14/FFR15</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 2</p>
<p>Nation: ケテルサンクチュアリ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FFR15,0.002,shopify,0,deny,manual,90.7,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_192.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ffr16,"DZ-BT14/FFR16 Great Magick Caster of Transitory, Zerith ""Fantôme"" [FFR]","<p><strong>Great Magick Caster of Transitory, Zerith ""Fantôme""</strong></p>
<p>Card Number: DZ-BT14/FFR16</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 3</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FFR16,0.002,shopify,1,deny,manual,54.4,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_193.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ffr17,"DZ-BT14/FFR17 Marine General of the Black Sky, Leimina [FFR]","<p><strong>Marine General of the Black Sky, Leimina</strong></p>
<p>Card Number: DZ-BT14/FFR17</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 2</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FFR17,0.002,shopify,1,deny,manual,116.4,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_194.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ffr18,"DZ-BT14/FFR18 Scholar of Lake Heart, Fontijn [FFR]","<p><strong>Scholar of Lake Heart, Fontijn</strong></p>
<p>Card Number: DZ-BT14/FFR18</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 2</p>
<p>Nation: ストイケイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FFR18,0.002,shopify,0,deny,manual,90.7,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_195.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ffr19,"DZ-BT14/FFR19 X-CeeDaNCe, Impauldio ""Fantôme"" [FFR]","<p><strong>X-CeeDaNCe, Impauldio ""Fantôme""</strong></p>
<p>Card Number: DZ-BT14/FFR19</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 3</p>
<p>Nation: リリカルモナステリオ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FFR19,0.002,shopify,1,deny,manual,36.2,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_196.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ffr20,"DZ-BT14/FFR20 Eyes of Miracle, Aimantine [FFR]","<p><strong>Eyes of Miracle, Aimantine</strong></p>
<p>Card Number: DZ-BT14/FFR20</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 2</p>
<p>Nation: リリカルモナステリオ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FFR20,0.002,shopify,1,deny,manual,36.2,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_197.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-ffr21,"DZ-BT14/FFR21 X-CeeDaNCe, Preshy Forewatt [FFR]","<p><strong>X-CeeDaNCe, Preshy Forewatt</strong></p>
<p>Card Number: DZ-BT14/FFR21</p>
<p>Rarity: FFR</p>
<p>Grade: グレード 2</p>
<p>Nation: リリカルモナステリオ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FFR21,0.002,shopify,1,deny,manual,27.1,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_198.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-fr01,"DZ-BT14/FR01 Venatiol, Marield [FR]","<p><strong>Venatiol, Marield</strong></p>
<p>Card Number: DZ-BT14/FR01</p>
<p>Rarity: FR</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FR01,0.002,shopify,1,deny,manual,0.7,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_199.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-fr02,DZ-BT14/FR02 Obliterate Dragon [FR],"<p><strong>Obliterate Dragon</strong></p>
<p>Card Number: DZ-BT14/FR02</p>
<p>Rarity: FR</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FR02,0.002,shopify,1,deny,manual,2.0,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_200.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-fr03,DZ-BT14/FR03 Forlorn Hope Dragon [FR],"<p><strong>Forlorn Hope Dragon</strong></p>
<p>Card Number: DZ-BT14/FR03</p>
<p>Rarity: FR</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FR03,0.002,shopify,1,deny,manual,2.0,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_201.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-fr04,DZ-BT14/FR04 Outburst Dragon [FR],"<p><strong>Outburst Dragon</strong></p>
<p>Card Number: DZ-BT14/FR04</p>
<p>Rarity: FR</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FR04,0.002,shopify,1,deny,manual,1.1,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_202.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-fr05,DZ-BT14/FR05 Chondrule Dragon [FR],"<p><strong>Chondrule Dragon</strong></p>
<p>Card Number: DZ-BT14/FR05</p>
<p>Rarity: FR</p>
<p>Grade: グレード 2</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FR05,0.002,shopify,1,deny,manual,0.7,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_203.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-fr06,"DZ-BT14/FR06 Venatiol, Uhel [FR]","<p><strong>Venatiol, Uhel</strong></p>
<p>Card Number: DZ-BT14/FR06</p>
<p>Rarity: FR</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FR06,0.002,shopify,1,deny,manual,1.1,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_204.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-fr07,DZ-BT14/FR07 Vanishing Claw Dragon [FR],"<p><strong>Vanishing Claw Dragon</strong></p>
<p>Card Number: DZ-BT14/FR07</p>
<p>Rarity: FR</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FR07,0.002,shopify,1,deny,manual,1.1,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_205.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-fr08,DZ-BT14/FR08 Parching Axe Dragon [FR],"<p><strong>Parching Axe Dragon</strong></p>
<p>Card Number: DZ-BT14/FR08</p>
<p>Rarity: FR</p>
<p>Grade: グレード 1</p>
<p>Nation: ドラゴンエンパイア</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FR08,0.002,shopify,1,deny,manual,0.7,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_206.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-fr09,DZ-BT14/FR09 Fluid Suffocator [FR],"<p><strong>Fluid Suffocator</strong></p>
<p>Card Number: DZ-BT14/FR09</p>
<p>Rarity: FR</p>
<p>Grade: グレード 2</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FR09,0.002,shopify,1,deny,manual,0.7,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_207.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-fr10,"DZ-BT14/FR10 Direful Doll, Concetta [FR]","<p><strong>Direful Doll, Concetta</strong></p>
<p>Card Number: DZ-BT14/FR10</p>
<p>Rarity: FR</p>
<p>Grade: グレード 1</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FR10,0.002,shopify,1,deny,manual,3.8,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_208.png,1,false,kg,true,true,true,true,true,true,true,true,active
dz-bt14-fr11,DZ-BT14/FR11 Pious Breath Dragon [FR],"<p><strong>Pious Breath Dragon</strong></p>
<p>Card Number: DZ-BT14/FR11</p>
<p>Rarity: FR</p>
<p>Grade: グレード 1</p>
<p>Nation: ダークステイツ</p>",Cardboard Collectible,Vanguard Singles,"Vanguard, Vanguard Singles, Singles, DZ-BT, DZ-BT14",true,Title,Default Title,,,,,DZ-BT14/FR11,0.002,shopify,1,deny,manual,2.0,true,true,https://cf-vanguard.com/wordpress/wp-content/images/cardlist/DZ-BT14/dzbt14_209.png,1,false,kg,true,true,true,true,true,true,true,true,active
